,Time,Heuristic,Density,Trajectory
0,0.27253198623657227,Combined Manhattan Euclidian,0.30000000000000004,307
0,0.16470003128051758,Chebyshev,0.0,201
0,0.1680009365081787,Manhattan,0.0,201
0,0.18515706062316895,Euclidian,0.0,201
0,0.004611968994140625,Weighted Manhattan,0.0,201
0,0.007218837738037109,Combined Chebyshev Manhattan,0.0,201
0,0.007039308547973633,Combined Chebyshev Euclidian,0.0,201
0,0.01521611213684082,Combined Manhattan Euclidian,0.0,201
0,1.2607080936431885,Chebyshev,0.1,205
0,0.9277749061584473,Manhattan,0.1,227
0,1.2697350978851318,Euclidian,0.1,205
0,0.04202413558959961,Weighted Manhattan,0.1,227
0,0.03947591781616211,Combined Chebyshev Manhattan,0.1,205
0,0.0507810115814209,Combined Chebyshev Euclidian,0.1,205
0,0.055216073989868164,Combined Manhattan Euclidian,0.1,205
0,4.022707939147949,Chebyshev,0.2,231
0,3.6569809913635254,Manhattan,0.2,305
0,4.211571931838989,Euclidian,0.2,231
0,0.1320340633392334,Weighted Manhattan,0.2,305
0,0.13340210914611816,Combined Chebyshev Manhattan,0.2,231
0,0.1395711898803711,Combined Chebyshev Euclidian,0.2,231
0,0.13881683349609375,Combined Manhattan Euclidian,0.2,231
0,6.442894697189331,Chebyshev,0.30000000000000004,309
0,2.63830828666687,Manhattan,0.30000000000000004,379
0,6.789623022079468,Euclidian,0.30000000000000004,309
0,0.14315581321716309,Weighted Manhattan,0.30000000000000004,379
0,0.20180296897888184,Combined Chebyshev Manhattan,0.30000000000000004,309
0,0.2220468521118164,Combined Chebyshev Euclidian,0.30000000000000004,309
0,0.22936201095581055,Combined Manhattan Euclidian,0.30000000000000004,309
0,0.1752617359161377,Chebyshev,0.0,201
0,0.14593911170959473,Manhattan,0.0,201
0,0.202772855758667,Euclidian,0.0,201
0,0.0047380924224853516,Weighted Manhattan,0.0,201
0,0.0064220428466796875,Combined Chebyshev Manhattan,0.0,201
0,0.007395267486572266,Combined Chebyshev Euclidian,0.0,201
0,0.007415056228637695,Combined Manhattan Euclidian,0.0,201
0,2.932210922241211,Chebyshev,0.1,213
0,0.7072710990905762,Manhattan,0.1,213
0,3.1013259887695312,Euclidian,0.1,213
0,0.0343630313873291,Weighted Manhattan,0.1,213
0,0.08935880661010742,Combined Chebyshev Manhattan,0.1,213
0,0.10185384750366211,Combined Chebyshev Euclidian,0.1,213
0,0.11197590827941895,Combined Manhattan Euclidian,0.1,213
0,4.294673919677734,Chebyshev,0.2,223
0,1.6916520595550537,Manhattan,0.2,283
0,4.390552759170532,Euclidian,0.2,223
0,0.0799553394317627,Weighted Manhattan,0.2,283
0,0.125899076461792,Combined Chebyshev Manhattan,0.2,223
0,0.14692187309265137,Combined Chebyshev Euclidian,0.2,225
0,0.1592388153076172,Combined Manhattan Euclidian,0.2,225
0,6.445508003234863,Chebyshev,0.30000000000000004,303
0,2.8279669284820557,Manhattan,0.30000000000000004,317
0,6.573405027389526,Euclidian,0.30000000000000004,303
0,0.12681007385253906,Weighted Manhattan,0.30000000000000004,317
0,0.20082831382751465,Combined Chebyshev Manhattan,0.30000000000000004,301
0,0.2357797622680664,Combined Chebyshev Euclidian,0.30000000000000004,301
0,0.24048614501953125,Combined Manhattan Euclidian,0.30000000000000004,301
0,0.16753387451171875,Chebyshev,0.0,201
0,0.1510639190673828,Manhattan,0.0,201
0,0.18583011627197266,Euclidian,0.0,201
0,0.004920244216918945,Weighted Manhattan,0.0,201
0,0.006443023681640625,Combined Chebyshev Manhattan,0.0,201
0,0.007725715637207031,Combined Chebyshev Euclidian,0.0,201
0,0.013928890228271484,Combined Manhattan Euclidian,0.0,201
0,1.7402312755584717,Chebyshev,0.1,213
0,0.6449320316314697,Manhattan,0.1,229
0,1.8205838203430176,Euclidian,0.1,213
0,0.03475379943847656,Weighted Manhattan,0.1,229
0,0.06270194053649902,Combined Chebyshev Manhattan,0.1,213
0,0.0721442699432373,Combined Chebyshev Euclidian,0.1,213
0,0.06871390342712402,Combined Manhattan Euclidian,0.1,213
0,3.2908899784088135,Chebyshev,0.2,237
0,1.5920519828796387,Manhattan,0.2,319
0,3.2956411838531494,Euclidian,0.2,237
0,0.08819699287414551,Weighted Manhattan,0.2,319
0,0.10199499130249023,Combined Chebyshev Manhattan,0.2,237
0,0.11738395690917969,Combined Chebyshev Euclidian,0.2,237
0,0.12465310096740723,Combined Manhattan Euclidian,0.2,237
0,7.948626279830933,Chebyshev,0.30000000000000004,337
0,5.472714900970459,Manhattan,0.30000000000000004,359
0,8.161465167999268,Euclidian,0.30000000000000004,337
0,0.17883706092834473,Weighted Manhattan,0.30000000000000004,359
0,0.21456313133239746,Combined Chebyshev Manhattan,0.30000000000000004,337
0,0.2509896755218506,Combined Chebyshev Euclidian,0.30000000000000004,327
0,0.2578318119049072,Combined Manhattan Euclidian,0.30000000000000004,327
0,0.16618680953979492,Chebyshev,0.0,201
0,0.1557788848876953,Manhattan,0.0,201
0,0.2032930850982666,Euclidian,0.0,201
0,0.00468134880065918,Weighted Manhattan,0.0,201
0,0.006258726119995117,Combined Chebyshev Manhattan,0.0,201
0,0.0073468685150146484,Combined Chebyshev Euclidian,0.0,201
0,0.007161855697631836,Combined Manhattan Euclidian,0.0,201
0,1.3806719779968262,Chebyshev,0.1,201
0,1.255584955215454,Manhattan,0.1,229
0,1.434114694595337,Euclidian,0.1,201
0,0.050987958908081055,Weighted Manhattan,0.1,229
0,0.04882621765136719,Combined Chebyshev Manhattan,0.1,201
0,0.05229067802429199,Combined Chebyshev Euclidian,0.1,201
0,0.04874300956726074,Combined Manhattan Euclidian,0.1,201
0,3.4726240634918213,Chebyshev,0.2,221
0,3.2872776985168457,Manhattan,0.2,279
0,3.6868200302124023,Euclidian,0.2,221
0,0.12756013870239258,Weighted Manhattan,0.2,279
0,0.10845637321472168,Combined Chebyshev Manhattan,0.2,221
0,0.13770318031311035,Combined Chebyshev Euclidian,0.2,221
0,0.125762939453125,Combined Manhattan Euclidian,0.2,221
0,6.054749250411987,Chebyshev,0.30000000000000004,295
0,4.217534303665161,Manhattan,0.30000000000000004,359
0,6.306102991104126,Euclidian,0.30000000000000004,295
0,0.1549530029296875,Weighted Manhattan,0.30000000000000004,359
0,0.19219684600830078,Combined Chebyshev Manhattan,0.30000000000000004,293
0,0.23279786109924316,Combined Chebyshev Euclidian,0.30000000000000004,293
0,0.2209939956665039,Combined Manhattan Euclidian,0.30000000000000004,293
0,0.17902898788452148,Chebyshev,0.0,201
0,0.15949702262878418,Manhattan,0.0,201
0,0.20539021492004395,Euclidian,0.0,201
0,0.0075571537017822266,Weighted Manhattan,0.0,201
0,0.008521080017089844,Combined Chebyshev Manhattan,0.0,201
0,0.010104894638061523,Combined Chebyshev Euclidian,0.0,201
0,0.008442878723144531,Combined Manhattan Euclidian,0.0,201
0,1.0559589862823486,Chebyshev,0.1,207
0,1.9220571517944336,Manhattan,0.1,217
0,1.0756011009216309,Euclidian,0.1,207
0,0.0621798038482666,Weighted Manhattan,0.1,217
0,0.034146785736083984,Combined Chebyshev Manhattan,0.1,207
0,0.043039798736572266,Combined Chebyshev Euclidian,0.1,207
0,0.03883481025695801,Combined Manhattan Euclidian,0.1,207
0,4.816323757171631,Chebyshev,0.2,225
0,2.2705790996551514,Manhattan,0.2,281
0,5.110306024551392,Euclidian,0.2,225
0,0.09508204460144043,Weighted Manhattan,0.2,281
0,0.15121698379516602,Combined Chebyshev Manhattan,0.2,225
0,0.16224384307861328,Combined Chebyshev Euclidian,0.2,225
0,0.166884183883667,Combined Manhattan Euclidian,0.2,225
0,10.825339794158936,Chebyshev,0.30000000000000004,351
0,4.811709880828857,Manhattan,0.30000000000000004,421
0,11.279220819473267,Euclidian,0.30000000000000004,351
0,0.19968008995056152,Weighted Manhattan,0.30000000000000004,421
0,0.32320404052734375,Combined Chebyshev Manhattan,0.30000000000000004,345
0,0.4125499725341797,Combined Chebyshev Euclidian,0.30000000000000004,369
0,0.39853787422180176,Combined Manhattan Euclidian,0.30000000000000004,369
0,0.1828458309173584,Chebyshev,0.0,201
0,0.158538818359375,Manhattan,0.0,201
0,0.18882298469543457,Euclidian,0.0,201
0,0.004634857177734375,Weighted Manhattan,0.0,201
0,0.006308794021606445,Combined Chebyshev Manhattan,0.0,201
0,0.008317947387695312,Combined Chebyshev Euclidian,0.0,201
0,0.007108211517333984,Combined Manhattan Euclidian,0.0,201
0,2.1901192665100098,Chebyshev,0.1,207
0,1.4108779430389404,Manhattan,0.1,225
0,2.2577199935913086,Euclidian,0.1,207
0,0.04776716232299805,Weighted Manhattan,0.1,225
0,0.06989574432373047,Combined Chebyshev Manhattan,0.1,207
0,0.08145785331726074,Combined Chebyshev Euclidian,0.1,207
0,0.07828092575073242,Combined Manhattan Euclidian,0.1,207
0,3.7576630115509033,Chebyshev,0.2,231
0,3.6041159629821777,Manhattan,0.2,275
0,3.9160938262939453,Euclidian,0.2,231
0,0.11778116226196289,Weighted Manhattan,0.2,271
0,0.11297607421875,Combined Chebyshev Manhattan,0.2,231
0,0.12839818000793457,Combined Chebyshev Euclidian,0.2,231
0,0.1352241039276123,Combined Manhattan Euclidian,0.2,231
0,7.686218976974487,Chebyshev,0.30000000000000004,345
0,5.024718761444092,Manhattan,0.30000000000000004,327
0,7.731103181838989,Euclidian,0.30000000000000004,345
0,0.25195980072021484,Weighted Manhattan,0.30000000000000004,549
0,0.23324298858642578,Combined Chebyshev Manhattan,0.30000000000000004,345
0,0.2626359462738037,Combined Chebyshev Euclidian,0.30000000000000004,335
0,0.26549410820007324,Combined Manhattan Euclidian,0.30000000000000004,335
0,0.1666548252105713,Chebyshev,0.0,201
0,0.16011714935302734,Manhattan,0.0,201
0,0.2095799446105957,Euclidian,0.0,201
0,0.004708766937255859,Weighted Manhattan,0.0,201
0,0.008308172225952148,Combined Chebyshev Manhattan,0.0,201
0,0.006987094879150391,Combined Chebyshev Euclidian,0.0,201
0,0.007216930389404297,Combined Manhattan Euclidian,0.0,201
0,1.8754322528839111,Chebyshev,0.1,205
0,1.5480740070343018,Manhattan,0.1,211
0,2.158082962036133,Euclidian,0.1,205
0,0.04865622520446777,Weighted Manhattan,0.1,211
0,0.07983088493347168,Combined Chebyshev Manhattan,0.1,205
0,0.08881998062133789,Combined Chebyshev Euclidian,0.1,205
0,0.08098101615905762,Combined Manhattan Euclidian,0.1,205
0,2.7982780933380127,Chebyshev,0.2,223
0,1.877897024154663,Manhattan,0.2,279
0,3.2184200286865234,Euclidian,0.2,223
0,0.07827305793762207,Weighted Manhattan,0.2,279
0,0.09761214256286621,Combined Chebyshev Manhattan,0.2,223
0,0.10859799385070801,Combined Chebyshev Euclidian,0.2,223
0,0.11519503593444824,Combined Manhattan Euclidian,0.2,223
0,7.519154071807861,Chebyshev,0.30000000000000004,365
0,5.106969118118286,Manhattan,0.30000000000000004,467
0,7.820810079574585,Euclidian,0.30000000000000004,365
0,0.2133009433746338,Weighted Manhattan,0.30000000000000004,467
0,0.24161005020141602,Combined Chebyshev Manhattan,0.30000000000000004,365
0,0.2818589210510254,Combined Chebyshev Euclidian,0.30000000000000004,343
0,0.2760121822357178,Combined Manhattan Euclidian,0.30000000000000004,343
0,0.17426586151123047,Chebyshev,0.0,201
0,0.17264199256896973,Manhattan,0.0,201
0,0.2010653018951416,Euclidian,0.0,201
0,0.004945278167724609,Weighted Manhattan,0.0,201
0,0.011779069900512695,Combined Chebyshev Manhattan,0.0,201
0,0.010399341583251953,Combined Chebyshev Euclidian,0.0,201
0,0.00743412971496582,Combined Manhattan Euclidian,0.0,201
0,2.197126865386963,Chebyshev,0.1,207
0,0.2708728313446045,Manhattan,0.1,215
0,2.2643868923187256,Euclidian,0.1,207
0,0.013782024383544922,Weighted Manhattan,0.1,215
0,0.06091594696044922,Combined Chebyshev Manhattan,0.1,207
0,0.07494688034057617,Combined Chebyshev Euclidian,0.1,207
0,0.07703995704650879,Combined Manhattan Euclidian,0.1,207
0,2.763329029083252,Chebyshev,0.2,223
0,1.9653739929199219,Manhattan,0.2,281
0,2.7600820064544678,Euclidian,0.2,223
0,0.08637809753417969,Weighted Manhattan,0.2,281
0,0.08893704414367676,Combined Chebyshev Manhattan,0.2,223
0,0.09287118911743164,Combined Chebyshev Euclidian,0.2,223
0,0.09483814239501953,Combined Manhattan Euclidian,0.2,223
0,7.521963834762573,Chebyshev,0.30000000000000004,337
0,3.751951217651367,Manhattan,0.30000000000000004,345
0,8.736091136932373,Euclidian,0.30000000000000004,337
0,0.16106104850769043,Weighted Manhattan,0.30000000000000004,345
0,0.2596397399902344,Combined Chebyshev Manhattan,0.30000000000000004,347
0,0.37888383865356445,Combined Chebyshev Euclidian,0.30000000000000004,341
0,0.29632091522216797,Combined Manhattan Euclidian,0.30000000000000004,341
0,0.1683189868927002,Chebyshev,0.0,201
0,0.14872002601623535,Manhattan,0.0,201
0,0.19281888008117676,Euclidian,0.0,201
0,0.004653215408325195,Weighted Manhattan,0.0,201
0,0.00775599479675293,Combined Chebyshev Manhattan,0.0,201
0,0.0068967342376708984,Combined Chebyshev Euclidian,0.0,201
0,0.00848388671875,Combined Manhattan Euclidian,0.0,201
0,2.5165770053863525,Chebyshev,0.1,201
0,1.7168691158294678,Manhattan,0.1,229
0,2.7000670433044434,Euclidian,0.1,201
0,0.06690406799316406,Weighted Manhattan,0.1,229
0,0.07816290855407715,Combined Chebyshev Manhattan,0.1,201
0,0.08974623680114746,Combined Chebyshev Euclidian,0.1,201
0,0.09531402587890625,Combined Manhattan Euclidian,0.1,201
0,3.7450990676879883,Chebyshev,0.2,231
0,2.4481678009033203,Manhattan,0.2,287
0,4.412596940994263,Euclidian,0.2,231
0,0.10808706283569336,Weighted Manhattan,0.2,287
0,0.12898731231689453,Combined Chebyshev Manhattan,0.2,231
0,0.13695216178894043,Combined Chebyshev Euclidian,0.2,231
0,0.13364100456237793,Combined Manhattan Euclidian,0.2,231
0,5.461621999740601,Chebyshev,0.30000000000000004,305
0,3.8511221408843994,Manhattan,0.30000000000000004,363
0,5.668473958969116,Euclidian,0.30000000000000004,305
0,0.1481478214263916,Weighted Manhattan,0.30000000000000004,357
0,0.17156505584716797,Combined Chebyshev Manhattan,0.30000000000000004,305
0,0.20530200004577637,Combined Chebyshev Euclidian,0.30000000000000004,305
0,0.20735383033752441,Combined Manhattan Euclidian,0.30000000000000004,305
0,0.16526293754577637,Chebyshev,0.0,201
0,0.1618809700012207,Manhattan,0.0,201
0,0.19445180892944336,Euclidian,0.0,201
0,0.004702091217041016,Weighted Manhattan,0.0,201
0,0.010376930236816406,Combined Chebyshev Manhattan,0.0,201
0,0.008365869522094727,Combined Chebyshev Euclidian,0.0,201
0,0.0069348812103271484,Combined Manhattan Euclidian,0.0,201
0,1.3408007621765137,Chebyshev,0.1,205
0,1.1172809600830078,Manhattan,0.1,243
0,1.3108749389648438,Euclidian,0.1,205
0,0.04253196716308594,Weighted Manhattan,0.1,243
0,0.045968055725097656,Combined Chebyshev Manhattan,0.1,205
0,0.04890918731689453,Combined Chebyshev Euclidian,0.1,205
0,0.05169105529785156,Combined Manhattan Euclidian,0.1,205
0,4.180528163909912,Chebyshev,0.2,221
0,2.4799742698669434,Manhattan,0.2,289
0,4.3229498863220215,Euclidian,0.2,221
0,0.10053706169128418,Weighted Manhattan,0.2,289
0,0.12841105461120605,Combined Chebyshev Manhattan,0.2,221
0,0.14894890785217285,Combined Chebyshev Euclidian,0.2,221
0,0.147963285446167,Combined Manhattan Euclidian,0.2,221
0,4.9044599533081055,Chebyshev,0.30000000000000004,243
0,4.772707939147949,Manhattan,0.30000000000000004,387
0,5.370742082595825,Euclidian,0.30000000000000004,243
0,0.18443608283996582,Weighted Manhattan,0.30000000000000004,387
0,0.16823792457580566,Combined Chebyshev Manhattan,0.30000000000000004,243
0,0.19216585159301758,Combined Chebyshev Euclidian,0.30000000000000004,243
0,0.2064378261566162,Combined Manhattan Euclidian,0.30000000000000004,243
0,0.26981687545776367,Chebyshev,0.0,201
0,0.19005489349365234,Manhattan,0.0,201
0,0.24726104736328125,Euclidian,0.0,201
0,0.004724979400634766,Weighted Manhattan,0.0,201
0,0.007867097854614258,Combined Chebyshev Manhattan,0.0,201
0,0.010317087173461914,Combined Chebyshev Euclidian,0.0,201
0,0.007229328155517578,Combined Manhattan Euclidian,0.0,201
0,1.5168519020080566,Chebyshev,0.1,201
0,0.6698670387268066,Manhattan,0.1,219
0,1.7695558071136475,Euclidian,0.1,201
0,0.03151822090148926,Weighted Manhattan,0.1,219
0,0.05199718475341797,Combined Chebyshev Manhattan,0.1,201
0,0.06667017936706543,Combined Chebyshev Euclidian,0.1,201
0,0.05628800392150879,Combined Manhattan Euclidian,0.1,201
0,3.7738959789276123,Chebyshev,0.2,219
0,3.24932599067688,Manhattan,0.2,279
0,3.428680896759033,Euclidian,0.2,219
0,0.12296605110168457,Weighted Manhattan,0.2,279
0,0.1024477481842041,Combined Chebyshev Manhattan,0.2,219
0,0.11843705177307129,Combined Chebyshev Euclidian,0.2,219
0,0.14004874229431152,Combined Manhattan Euclidian,0.2,219
0,11.768371820449829,Chebyshev,0.30000000000000004,419
0,5.335433006286621,Manhattan,0.30000000000000004,289
0,12.56312608718872,Euclidian,0.30000000000000004,419
0,0.26276421546936035,Weighted Manhattan,0.30000000000000004,289
0,0.311722993850708,Combined Chebyshev Manhattan,0.30000000000000004,309
0,0.3562638759613037,Combined Chebyshev Euclidian,0.30000000000000004,313
0,0.36073899269104004,Combined Manhattan Euclidian,0.30000000000000004,313
0,0.17490911483764648,Chebyshev,0.0,201
0,0.18728017807006836,Manhattan,0.0,201
0,0.20194196701049805,Euclidian,0.0,201
0,0.004893064498901367,Weighted Manhattan,0.0,201
0,0.008173942565917969,Combined Chebyshev Manhattan,0.0,201
0,0.007339954376220703,Combined Chebyshev Euclidian,0.0,201
0,0.009930849075317383,Combined Manhattan Euclidian,0.0,201
0,1.6084530353546143,Chebyshev,0.1,203
0,1.0774970054626465,Manhattan,0.1,225
0,1.6412498950958252,Euclidian,0.1,203
0,0.03970193862915039,Weighted Manhattan,0.1,225
0,0.05251002311706543,Combined Chebyshev Manhattan,0.1,203
0,0.05573701858520508,Combined Chebyshev Euclidian,0.1,203
0,0.05402088165283203,Combined Manhattan Euclidian,0.1,203
0,4.680294990539551,Chebyshev,0.2,227
0,2.598353147506714,Manhattan,0.2,281
0,4.997035980224609,Euclidian,0.2,227
0,0.09235596656799316,Weighted Manhattan,0.2,281
0,0.1341869831085205,Combined Chebyshev Manhattan,0.2,227
0,0.15631580352783203,Combined Chebyshev Euclidian,0.2,227
0,0.15483593940734863,Combined Manhattan Euclidian,0.2,227
0,6.384593963623047,Chebyshev,0.30000000000000004,347
0,5.042357921600342,Manhattan,0.30000000000000004,395
0,6.497481822967529,Euclidian,0.30000000000000004,347
0,0.301821231842041,Weighted Manhattan,0.30000000000000004,637
0,0.19922375679016113,Combined Chebyshev Manhattan,0.30000000000000004,347
0,0.2359611988067627,Combined Chebyshev Euclidian,0.30000000000000004,345
0,0.22689270973205566,Combined Manhattan Euclidian,0.30000000000000004,345
0,0.16817116737365723,Chebyshev,0.0,201
0,0.15233612060546875,Manhattan,0.0,201
0,0.21029376983642578,Euclidian,0.0,201
0,0.004621982574462891,Weighted Manhattan,0.0,201
0,0.0071201324462890625,Combined Chebyshev Manhattan,0.0,201
0,0.007352113723754883,Combined Chebyshev Euclidian,0.0,201
0,0.007119178771972656,Combined Manhattan Euclidian,0.0,201
0,1.330277919769287,Chebyshev,0.1,207
0,1.3877010345458984,Manhattan,0.1,213
0,1.4934701919555664,Euclidian,0.1,207
0,0.04660511016845703,Weighted Manhattan,0.1,213
0,0.04580116271972656,Combined Chebyshev Manhattan,0.1,207
0,0.04921412467956543,Combined Chebyshev Euclidian,0.1,207
0,0.052884817123413086,Combined Manhattan Euclidian,0.1,207
0,4.714761972427368,Chebyshev,0.2,223
0,2.2417407035827637,Manhattan,0.2,253
0,5.1236090660095215,Euclidian,0.2,223
0,0.09163379669189453,Weighted Manhattan,0.2,253
0,0.1626138687133789,Combined Chebyshev Manhattan,0.2,223
0,0.1616039276123047,Combined Chebyshev Euclidian,0.2,223
0,0.15968799591064453,Combined Manhattan Euclidian,0.2,223
0,7.4986412525177,Chebyshev,0.30000000000000004,285
0,3.7900850772857666,Manhattan,0.30000000000000004,551
0,6.409753799438477,Euclidian,0.30000000000000004,285
0,0.2157299518585205,Weighted Manhattan,0.30000000000000004,551
0,0.20512104034423828,Combined Chebyshev Manhattan,0.30000000000000004,285
0,0.21272706985473633,Combined Chebyshev Euclidian,0.30000000000000004,285
0,0.2144181728363037,Combined Manhattan Euclidian,0.30000000000000004,285
0,0.16493487358093262,Chebyshev,0.0,201
0,0.15764093399047852,Manhattan,0.0,201
0,0.1899878978729248,Euclidian,0.0,201
0,0.004827976226806641,Weighted Manhattan,0.0,201
0,0.006822109222412109,Combined Chebyshev Manhattan,0.0,201
0,0.006990909576416016,Combined Chebyshev Euclidian,0.0,201
0,0.007963895797729492,Combined Manhattan Euclidian,0.0,201
0,1.4644131660461426,Chebyshev,0.1,207
0,1.1883950233459473,Manhattan,0.1,221
0,1.520482063293457,Euclidian,0.1,207
0,0.06725096702575684,Weighted Manhattan,0.1,221
0,0.04413604736328125,Combined Chebyshev Manhattan,0.1,207
0,0.051965951919555664,Combined Chebyshev Euclidian,0.1,207
0,0.04973411560058594,Combined Manhattan Euclidian,0.1,207
0,2.6373097896575928,Chebyshev,0.2,209
0,2.1093051433563232,Manhattan,0.2,263
0,2.6616928577423096,Euclidian,0.2,209
0,0.07734513282775879,Weighted Manhattan,0.2,263
0,0.08141207695007324,Combined Chebyshev Manhattan,0.2,209
0,0.09188103675842285,Combined Chebyshev Euclidian,0.2,209
0,0.10018086433410645,Combined Manhattan Euclidian,0.2,209
0,9.808017015457153,Chebyshev,0.30000000000000004,457
0,4.045418977737427,Manhattan,0.30000000000000004,371
0,9.42844295501709,Euclidian,0.30000000000000004,457
0,0.15614914894104004,Weighted Manhattan,0.30000000000000004,359
0,0.2916271686553955,Combined Chebyshev Manhattan,0.30000000000000004,431
0,0.3836829662322998,Combined Chebyshev Euclidian,0.30000000000000004,441
0,0.3934788703918457,Combined Manhattan Euclidian,0.30000000000000004,441
0,0.16845417022705078,Chebyshev,0.0,201
0,0.14961695671081543,Manhattan,0.0,201
0,0.1922750473022461,Euclidian,0.0,201
0,0.0047149658203125,Weighted Manhattan,0.0,201
0,0.00630497932434082,Combined Chebyshev Manhattan,0.0,201
0,0.00846099853515625,Combined Chebyshev Euclidian,0.0,201
0,0.006982326507568359,Combined Manhattan Euclidian,0.0,201
0,2.2312140464782715,Chebyshev,0.1,213
0,0.7183170318603516,Manhattan,0.1,237
0,2.5710999965667725,Euclidian,0.1,213
0,0.036318063735961914,Weighted Manhattan,0.1,237
0,0.06783699989318848,Combined Chebyshev Manhattan,0.1,213
0,0.07772397994995117,Combined Chebyshev Euclidian,0.1,213
0,0.07158398628234863,Combined Manhattan Euclidian,0.1,213
0,4.2885167598724365,Chebyshev,0.2,217
0,2.684394121170044,Manhattan,0.2,283
0,4.284854173660278,Euclidian,0.2,217
0,0.133880615234375,Weighted Manhattan,0.2,283
0,0.13193082809448242,Combined Chebyshev Manhattan,0.2,217
0,0.15402483940124512,Combined Chebyshev Euclidian,0.2,217
0,0.1575791835784912,Combined Manhattan Euclidian,0.2,217
0,7.645818710327148,Chebyshev,0.30000000000000004,321
0,3.408240795135498,Manhattan,0.30000000000000004,335
0,7.777787685394287,Euclidian,0.30000000000000004,321
0,0.13310003280639648,Weighted Manhattan,0.30000000000000004,335
0,0.23604178428649902,Combined Chebyshev Manhattan,0.30000000000000004,321
0,0.2644040584564209,Combined Chebyshev Euclidian,0.30000000000000004,321
0,0.2604401111602783,Combined Manhattan Euclidian,0.30000000000000004,321
0,0.16601300239562988,Chebyshev,0.0,201
0,0.15897607803344727,Manhattan,0.0,201
0,0.20258879661560059,Euclidian,0.0,201
0,0.008069992065429688,Weighted Manhattan,0.0,201
0,0.011798858642578125,Combined Chebyshev Manhattan,0.0,201
0,0.007039070129394531,Combined Chebyshev Euclidian,0.0,201
0,0.0073397159576416016,Combined Manhattan Euclidian,0.0,201
0,2.2620670795440674,Chebyshev,0.1,203
0,0.9687058925628662,Manhattan,0.1,219
0,2.47841215133667,Euclidian,0.1,203
0,0.046994924545288086,Weighted Manhattan,0.1,219
0,0.07181406021118164,Combined Chebyshev Manhattan,0.1,203
0,0.09298515319824219,Combined Chebyshev Euclidian,0.1,203
0,0.08555793762207031,Combined Manhattan Euclidian,0.1,203
0,3.4585800170898438,Chebyshev,0.2,219
0,2.407672166824341,Manhattan,0.2,273
0,3.5062451362609863,Euclidian,0.2,219
0,0.10155582427978516,Weighted Manhattan,0.2,273
0,0.10811710357666016,Combined Chebyshev Manhattan,0.2,219
0,0.12529802322387695,Combined Chebyshev Euclidian,0.2,219
0,0.1218271255493164,Combined Manhattan Euclidian,0.2,219
0,6.66573429107666,Chebyshev,0.30000000000000004,339
0,5.261260032653809,Manhattan,0.30000000000000004,491
0,6.744996070861816,Euclidian,0.30000000000000004,339
0,0.21986889839172363,Weighted Manhattan,0.30000000000000004,493
0,0.22276926040649414,Combined Chebyshev Manhattan,0.30000000000000004,379
0,0.32296180725097656,Combined Chebyshev Euclidian,0.30000000000000004,479
0,0.31674766540527344,Combined Manhattan Euclidian,0.30000000000000004,479
0,0.16910529136657715,Chebyshev,0.0,201
0,0.16108107566833496,Manhattan,0.0,201
0,0.18727707862854004,Euclidian,0.0,201
0,0.004621267318725586,Weighted Manhattan,0.0,201
0,0.0076982975006103516,Combined Chebyshev Manhattan,0.0,201
0,0.006991863250732422,Combined Chebyshev Euclidian,0.0,201
0,0.008673906326293945,Combined Manhattan Euclidian,0.0,201
0,1.2299907207489014,Chebyshev,0.1,205
0,1.0924501419067383,Manhattan,0.1,225
0,1.3234670162200928,Euclidian,0.1,205
0,0.051132917404174805,Weighted Manhattan,0.1,225
0,0.043215036392211914,Combined Chebyshev Manhattan,0.1,205
0,0.04811692237854004,Combined Chebyshev Euclidian,0.1,205
0,0.04244804382324219,Combined Manhattan Euclidian,0.1,205
0,6.951394081115723,Chebyshev,0.2,221
0,2.730156898498535,Manhattan,0.2,291
0,3.891602039337158,Euclidian,0.2,221
0,0.09759283065795898,Weighted Manhattan,0.2,291
0,0.11333918571472168,Combined Chebyshev Manhattan,0.2,221
0,0.1272590160369873,Combined Chebyshev Euclidian,0.2,221
0,0.12276506423950195,Combined Manhattan Euclidian,0.2,221
0,7.423804759979248,Chebyshev,0.30000000000000004,335
0,5.4075329303741455,Manhattan,0.30000000000000004,459
0,14.380176067352295,Euclidian,0.30000000000000004,335
0,0.5286009311676025,Weighted Manhattan,0.30000000000000004,459
0,0.47310376167297363,Combined Chebyshev Manhattan,0.30000000000000004,335
0,0.7622940540313721,Combined Chebyshev Euclidian,0.30000000000000004,335
0,0.6227941513061523,Combined Manhattan Euclidian,0.30000000000000004,335
0,0.4185359477996826,Chebyshev,0.0,201
0,0.38622498512268066,Manhattan,0.0,201
0,0.4412541389465332,Euclidian,0.0,201
0,0.013164043426513672,Weighted Manhattan,0.0,201
0,0.013572931289672852,Combined Chebyshev Manhattan,0.0,201
0,0.01826000213623047,Combined Chebyshev Euclidian,0.0,201
0,0.017401933670043945,Combined Manhattan Euclidian,0.0,201
0,3.6459031105041504,Chebyshev,0.1,201
0,4.032515048980713,Manhattan,0.1,223
0,3.6918437480926514,Euclidian,0.1,201
0,0.1005849838256836,Weighted Manhattan,0.1,223
0,0.1119530200958252,Combined Chebyshev Manhattan,0.1,201
0,0.07226705551147461,Combined Chebyshev Euclidian,0.1,201
